Order_ID,Order_Date,Ship_Date,Sales_Channel,Warehouse_Code,Region,State,City,Customer_Name,Customer_Segment,Product_Category,Product_Name,Unit_Price,Unit_Cost,Quantity,Total_Revenue,Total_Cost,Profit,Discount_Percent,Sales_Rep
SO-12644,2023-11-08,2023-11-12,In-Store,WARE-PJW3508,West,Arizona,Chandler,Core Unity Enterprises,Retail,Office Supplies,Flip Chart,69.99,29.0,27,1606.23,783.0,823.23,15,Emily Johnson
SO-12645,2024-02-23,2024-02-28,Online,WARE-PJW3508,Midwest,Minnesota,Bloomington,Metro Digital Solutions,Enterprise,Clothing,Turtleneck,59.99,24.0,4,239.96,96.0,143.96,0,Sarah Mitchell
SO-12646,2022-07-01,2022-07-03,Distributor,WARE-UHY1004,Southeast,Virginia,Chesapeake,Swift Premier Co,Corporate,Clothing,Running Shoes,89.99,38.0,9,728.91,342.0,386.91,10,James Carter
SO-12647,2022-11-04,2022-11-10,In-Store,WARE-NBV1002,Southwest,Arizona,Tucson,Coastal Premier Co,Corporate,Furniture,Bookshelf,249.99,110.0,18,3959.82,1980.0,1979.82,12,Michael Brown
SO-12648,2024-01-25,2024-01-28,Wholesale,WARE-UHY1004,Southwest,Alaska,Anchorage,Coastal Core Retail,Retail,Clothing,Holiday Sweater,69.99,28.0,13,909.87,364.0,545.87,0,Michael Brown
SO-12649,2023-05-18,2023-05-23,Wholesale,WARE-NBV1002,Southeast,North Carolina,Raleigh,Central Pacific Co,Enterprise,Electronics,USB Microphone,179.99,78.0,2,359.98,156.0,203.98,0,Rachel Scott
SO-12650,2022-01-03,2022-01-09,Online,WARE-PJW3508,Northeast,Massachusetts,Boston,Pacific Central Inc,Corporate,Office Supplies,Binding Machine,149.99,68.0,5,727.45,340.0,387.45,3,Robert Adams
SO-12651,2022-08-21,2022-08-24,Online,WARE-PJW3508,West,Oregon,Hillsboro,Metro Swift Trading,Government,Clothing,Linen Shirt,54.99,21.0,22,1209.78,462.0,747.78,0,Kevin Williams
SO-12652,2023-09-26,2023-10-02,Distributor,WARE-UHY1004,Midwest,Michigan,Warren,Core Digital Commerce,Corporate,Electronics,Smart Lock,249.99,115.0,13,2762.37,1495.0,1267.37,15,James Carter
SO-12653,2022-10-04,2022-10-08,In-Store,WARE-UHY1004,Southwest,Arizona,Mesa,Horizon National Enterprises,Government,Electronics,Desktop Computer,1499.99,890.0,5,7499.95,4450.0,3049.95,0,David Park
SO-12654,2023-06-16,2023-06-22,Wholesale,WARE-MCD2201,Northeast,Rhode Island,East Providence,Advanced Digital Solutions,Small Business,Furniture,Work Bench,549.99,270.0,12,5609.88,3240.0,2369.88,15,Amanda Torres
SO-12655,2022-12-15,2022-12-20,In-Store,WARE-MCD2201,Southwest,Nevada,Sparks,Horizon Core Retail,Retail,Office Supplies,Ergonomic Chair,349.99,175.0,23,6842.27,4025.0,2817.27,15,David Park
SO-12656,2023-01-13,2023-01-19,Distributor,WARE-UHY1004,Northeast,Maine,Bangor,Atlantic Pioneer Inc,Government,Electronics,MacBook Air,1499.99,950.0,7,9239.93,6650.0,2589.93,12,James Carter
SO-12657,2023-06-28,2023-07-04,Online,WARE-ATL5509,South,Alabama,Mobile,Core Coastal Trading,Retail,Electronics,Smart Monitor 27,599.99,290.0,13,7175.87,3770.0,3405.87,8,Emily Johnson
SO-12658,2023-05-13,2023-05-20,Distributor,WARE-UHY1004,Midwest,Wisconsin,Kenosha,Pacific Metro LLC,Retail,Clothing,Business Casual Shirt,59.99,22.0,11,659.89,242.0,417.89,0,Robert Adams
SO-12659,2022-10-20,2022-10-25,Distributor,WARE-NBV1002,Southwest,Nevada,North Las Vegas,Advanced Apex Distributors,Government,Furniture,Accent Table,199.99,92.0,4,799.96,368.0,431.96,0,Lisa Chen
SO-12660,2023-01-18,2023-01-22,Distributor,WARE-NBV1002,Southeast,District of Columbia,Washington,National Horizon Enterprises,Retail,Furniture,Bookshelf,249.99,110.0,8,1899.92,880.0,1019.92,5,David Park
SO-12661,2023-05-13,2023-05-18,In-Store,WARE-UHY1004,Southwest,Wyoming,Laramie,Summit Pioneer LLC,Enterprise,Clothing,Sports Jacket,109.99,46.0,9,940.41,414.0,526.41,5,Kevin Williams
SO-12662,2023-11-07,2023-11-14,In-Store,WARE-ATL5509,Midwest,Missouri,Columbia,Premier Horizon Distributors,Enterprise,Electronics,iPad Pro,1099.99,680.0,34,37399.66,23120.0,14279.66,0,Rachel Scott
SO-12663,2024-03-16,2024-03-21,In-Store,WARE-NBV1002,Southwest,Alaska,Juneau,Bright Core Inc,Small Business,Office Supplies,Filing Cabinet,199.99,95.0,13,2209.87,1235.0,974.87,15,Kevin Williams
SO-12664,2022-03-02,2022-03-06,Online,WARE-UHY1004,Midwest,Wisconsin,Milwaukee,Pioneer Bright Supply,Enterprise,Clothing,Business Casual Shirt,59.99,22.0,18,1079.82,396.0,683.82,0,Robert Adams
SO-12665,2022-08-15,2022-08-19,In-Store,WARE-PJW3508,West,Montana,Great Falls,Core Horizon Trading,Small Business,Clothing,Fleece Hoodie,74.99,30.0,19,1382.06,570.0,812.06,3,Rachel Scott
SO-12666,2024-01-11,2024-01-17,Distributor,WARE-UHY1004,Midwest,Missouri,Kansas City,Advanced Metro Commerce,Corporate,Furniture,Glass Desk,799.99,400.0,14,11199.86,5600.0,5599.86,0,David Park
SO-12667,2022-03-12,2022-03-17,In-Store,WARE-ATL5509,South,Tennessee,Knoxville,Horizon Elite Enterprises,Small Business,Clothing,Polo Shirt,44.99,18.0,17,673.03,306.0,367.03,12,David Park
SO-12668,2023-06-04,2023-06-08,Wholesale,WARE-NBV1002,Midwest,Nebraska,Lincoln,Pacific Horizon LLC,Small Business,Office Supplies,Wireless Keyboard,89.99,38.0,3,229.47,114.0,115.47,15,Emily Johnson
SO-12669,2022-10-16,2022-10-21,Wholesale,WARE-NBV1002,Southwest,Utah,Salt Lake City,National Central Retail,Small Business,Furniture,Mesh Chair,319.99,155.0,3,911.97,465.0,446.97,5,James Carter
SO-12670,2023-07-21,2023-07-23,In-Store,WARE-MCD2201,Southwest,Utah,Salt Lake City,Pacific Metro Distributors,Retail,Office Supplies,Desk Organizer,29.99,11.0,19,569.81,209.0,360.81,0,David Park
SO-12671,2023-03-03,2023-03-09,Distributor,WARE-PJW3508,West,New Mexico,Santa Fe,Coastal Sterling Solutions,Enterprise,Clothing,Sports Jacket,109.99,46.0,11,1088.89,506.0,582.89,10,Rachel Scott
SO-12672,2022-12-05,2022-12-09,Wholesale,WARE-ATL5509,Northeast,Pennsylvania,Allentown,Atlantic Metro Corp,Small Business,Electronics,Portable Charger,79.99,34.0,19,1519.81,646.0,873.81,0,Rachel Scott
SO-12673,2023-07-05,2023-07-11,Online,WARE-UHY1004,Midwest,Indiana,Fort Wayne,Elite National Group,Enterprise,Office Supplies,Printer Cartridges,89.99,32.0,21,1889.79,672.0,1217.79,0,Sarah Mitchell
SO-12674,2024-03-15,2024-03-20,Wholesale,WARE-UHY1004,Midwest,Kansas,Kansas City,Coastal Advanced Inc,Retail,Furniture,Adjustable Monitor Stand,129.99,58.0,1,129.99,58.0,71.99,0,James Carter
SO-12675,2023-10-10,2023-10-16,Wholesale,WARE-UHY1004,West,New Mexico,Rio Rancho,Sterling Unity Enterprises,Corporate,Electronics,Home Theater System,1499.99,820.0,4,5699.96,3280.0,2419.96,5,David Park
SO-12676,2022-05-20,2022-05-26,In-Store,WARE-ATL5509,Midwest,Kansas,Overland Park,Digital National Inc,Enterprise,Furniture,Hallway Table,279.99,132.0,15,3569.85,1980.0,1589.85,15,James Carter
SO-12677,2022-12-20,2022-12-26,In-Store,WARE-MCD2201,West,Montana,Great Falls,National Apex Commerce,Retail,Clothing,Chinos,74.99,30.0,13,974.87,390.0,584.87,0,Sarah Mitchell
SO-12678,2022-09-28,2022-10-12,Distributor,WARE-ATL5509,South,Alabama,Tuscaloosa,Core Pacific Distributors,Enterprise,Office Supplies,Calligraphy Set,39.99,15.0,17,598.23,255.0,343.23,12,Sarah Mitchell
SO-12679,2023-12-25,2023-12-29,Distributor,WARE-PJW3508,West,Nevada,Sparks,Sterling Sterling Trading,Small Business,Electronics,Webcam HD,99.99,42.0,20,1839.8,840.0,999.8,8,Emily Johnson
SO-12680,2023-01-15,2023-01-19,Distributor,WARE-PJW3508,Southeast,North Carolina,Charlotte,Unity Coastal Enterprises,Enterprise,Furniture,Executive Desk,1199.99,620.0,6,7199.94,3720.0,3479.94,0,Amanda Torres
SO-12681,2023-09-06,2023-09-12,Online,WARE-ATL5509,Northeast,Massachusetts,Lowell,Sterling Coastal Enterprises,Small Business,Clothing,Athleisure Set,119.99,50.0,12,1439.88,600.0,839.88,0,David Park
SO-12682,2022-05-12,2022-05-18,Wholesale,WARE-NBV1002,West,Oregon,Eugene,Sterling Pacific Enterprises,Retail,Electronics,Webcam HD,99.99,42.0,17,1699.83,714.0,985.83,0,Emily Johnson
SO-12683,2023-02-28,2023-03-04,In-Store,WARE-NBV1002,Midwest,Missouri,Kansas City,Global Horizon Distributors,Retail,Office Supplies,Label Printer,179.99,82.0,4,683.96,328.0,355.96,5,Michael Brown
SO-12684,2022-12-20,2022-12-26,Wholesale,WARE-MCD2201,Midwest,Iowa,Davenport,Elite Summit Commerce,Government,Office Supplies,Desk Organizer,29.99,11.0,21,554.19,231.0,323.19,12,Lisa Chen
SO-12685,2023-06-18,2023-06-21,Distributor,WARE-PJW3508,Northeast,Rhode Island,Providence,Digital Atlantic Supply,Retail,Clothing,Velvet Blazer,179.99,80.0,18,3077.82,1440.0,1637.82,5,David Park
SO-12686,2023-08-03,2023-08-08,Online,WARE-PJW3508,Northeast,Vermont,Barre,Coastal Advanced Trading,Government,Furniture,Conference Table,999.99,520.0,9,8729.91,4680.0,4049.91,3,Lisa Chen
SO-12687,2022-08-13,2022-08-18,Distributor,WARE-PJW3508,Midwest,Ohio,Toledo,Elite Premier Corp,Corporate,Electronics,Surface Laptop,1399.99,870.0,8,10303.92,6960.0,3343.92,8,Kevin Williams
SO-12688,2023-08-31,2023-09-03,Distributor,WARE-ATL5509,South,Alabama,Mobile,Central Bright Enterprises,Retail,Clothing,Polo Shirt,44.99,18.0,6,269.94,108.0,161.94,0,Rachel Scott
SO-12689,2024-02-11,2024-02-17,Wholesale,WARE-UHY1004,West,Idaho,Meridian,Elite Pacific Distributors,Corporate,Clothing,Running Shoes,89.99,38.0,17,1407.43,646.0,761.43,8,Lisa Chen
SO-12690,2022-07-29,2022-08-03,Online,WARE-MCD2201,South,Arkansas,Little Rock,Premier Apex Distributors,Enterprise,Furniture,Floor Lamp,159.99,72.0,14,2239.86,1008.0,1231.86,0,Robert Adams
SO-12691,2022-10-16,2022-10-21,In-Store,WARE-NBV1002,South,Texas,Dallas,Atlantic Horizon Trading,Government,Office Supplies,Desk Organizer,29.99,11.0,13,389.87,143.0,246.87,0,Sarah Mitchell
SO-12692,2023-04-23,2023-04-30,Online,WARE-MCD2201,Southeast,Kentucky,Covington,Apex National Trading,Small Business,Clothing,Sports Jacket,109.99,46.0,1,104.49,46.0,58.49,5,Robert Adams
SO-12693,2023-03-04,2023-03-08,Wholesale,WARE-ATL5509,South,Texas,Lubbock,Horizon Digital Solutions,Enterprise,Office Supplies,Laminator,89.99,40.0,16,1367.84,640.0,727.84,5,Robert Adams
SO-12694,2024-03-29,2024-04-05,In-Store,WARE-NBV1002,Southeast,Delaware,Newark,Elite Premier Enterprises,Small Business,Electronics,Laptop Pro 15,1299.99,780.0,10,12999.9,7800.0,5199.9,0,Robert Adams
SO-12695,2023-12-13,2023-12-17,Wholesale,WARE-NBV1002,Midwest,Kansas,Overland Park,Summit National Solutions,Corporate,Clothing,Winter Coat,149.99,65.0,27,3847.23,1755.0,2092.23,5,Kevin Williams
SO-12696,2023-07-08,2023-07-14,Wholesale,WARE-UHY1004,Southeast,District of Columbia,Washington,Bright Pioneer Commerce,Corporate,Electronics,Gaming PC,2499.99,1450.0,2,4599.98,2900.0,1699.98,8,Kevin Williams
SO-12697,2023-11-03,2023-11-08,Online,WARE-UHY1004,Midwest,Minnesota,Minneapolis,Digital Horizon Distributors,Retail,Electronics,iPhone 15 Pro,1199.99,780.0,13,15599.87,10140.0,5459.87,0,David Park
SO-12698,2024-01-08,2024-01-13,Wholesale,WARE-PJW3508,West,Utah,West Valley City,Pacific National Corp,Government,Clothing,Board Shorts,54.99,21.0,10,483.9,210.0,273.9,12,Kevin Williams
SO-12699,2023-12-02,2023-12-08,In-Store,WARE-MCD2201,Midwest,Indiana,Indianapolis,Core Advanced Inc,Enterprise,Office Supplies,Filing Cabinet,199.99,95.0,34,6799.66,3230.0,3569.66,0,Emily Johnson
SO-12700,2023-12-29,2024-01-04,Wholesale,WARE-NBV1002,Midwest,Minnesota,Minneapolis,Digital Pioneer Trading,Government,Office Supplies,Document Scanner,299.99,145.0,19,5699.81,2755.0,2944.81,0,Lisa Chen
SO-12701,2023-05-29,2023-06-03,Wholesale,WARE-PJW3508,Northeast,Pennsylvania,Philadelphia,Pacific Summit Supply,Small Business,Furniture,Bookshelf,249.99,110.0,15,3374.85,1650.0,1724.85,10,Michael Brown
SO-12702,2022-12-31,2023-01-06,In-Store,WARE-NBV1002,Southeast,Maryland,Bowie,Unity National Commerce,Corporate,Electronics,Conference Camera,449.99,210.0,13,4972.37,2730.0,2242.37,15,Lisa Chen
SO-12703,2023-05-24,2023-05-28,Online,WARE-MCD2201,Northeast,New Jersey,Edison,National Coastal Supply,Enterprise,Clothing,Golf Polo,64.99,26.0,14,909.86,364.0,545.86,0,Amanda Torres
SO-12704,2023-12-22,2023-12-25,Online,WARE-UHY1004,West,Nevada,Henderson,Pioneer Advanced Supply,Government,Office Supplies,Document Scanner,299.99,145.0,27,6884.73,3915.0,2969.73,15,Michael Brown
SO-12705,2023-11-19,2023-11-25,Wholesale,WARE-NBV1002,Southeast,Kentucky,Bowling Green,Digital Horizon Trading,Small Business,Furniture,Modular Sofa,1499.99,750.0,19,27074.81,14250.0,12824.81,5,Kevin Williams
SO-12706,2022-12-15,2022-12-21,Distributor,WARE-ATL5509,Southeast,Kentucky,Owensboro,Bright Pacific Supply,Enterprise,Furniture,Accent Table,199.99,92.0,4,799.96,368.0,431.96,0,David Park
SO-12707,2022-08-02,2022-08-08,Online,WARE-NBV1002,Southwest,Hawaii,Kaneohe,Bright Elite Trading,Government,Office Supplies,Document Scanner,299.99,145.0,20,5699.8,2900.0,2799.8,5,Michael Brown
SO-12708,2023-01-28,2023-02-02,Wholesale,WARE-ATL5509,Northeast,Connecticut,Stamford,National Central Inc,Corporate,Electronics,Smart Display,349.99,165.0,4,1329.96,660.0,669.96,5,Amanda Torres
SO-12709,2023-10-12,2023-10-17,Online,WARE-ATL5509,South,Texas,San Antonio,Atlantic Pacific Corp,Government,Electronics,Gaming Console,499.99,250.0,7,3079.93,1750.0,1329.93,12,David Park
SO-12710,2022-06-17,2022-06-21,In-Store,WARE-MCD2201,West,New Mexico,Santa Fe,National Sterling Co,Enterprise,Office Supplies,Tape Dispenser,24.99,9.0,2,44.98,18.0,26.98,10,David Park
SO-12711,2023-10-07,2023-10-11,Wholesale,WARE-MCD2201,West,California,Bakersfield,Horizon Sterling Group,Retail,Electronics,External SSD,129.99,55.0,1,123.49,55.0,68.49,5,James Carter
SO-12712,2023-09-08,2023-09-11,Distributor,WARE-PJW3508,Midwest,Wisconsin,Kenosha,Core Global Distributors,Retail,Clothing,Denim Jacket,89.99,38.0,8,683.92,304.0,379.92,5,Kevin Williams
SO-12713,2023-06-14,2023-06-19,In-Store,WARE-NBV1002,Southwest,Hawaii,Hilo,Metro Premier Solutions,Small Business,Electronics,Drone Camera,799.99,400.0,18,14399.82,7200.0,7199.82,0,Rachel Scott
SO-12714,2022-10-06,2022-10-12,Online,WARE-PJW3508,South,Mississippi,Hattiesburg,Metro Bright Solutions,Corporate,Office Supplies,Binding Machine,149.99,68.0,16,2399.84,1088.0,1311.84,0,Sarah Mitchell
SO-12715,2024-03-17,2024-03-23,Online,WARE-NBV1002,Midwest,Missouri,Kansas City,Metro Global LLC,Retail,Furniture,Bar Cart,299.99,140.0,15,4499.85,2100.0,2399.85,0,Emily Johnson
SO-12716,2023-03-28,2023-04-03,In-Store,WARE-ATL5509,Southeast,Delaware,Newark,Sterling National Trading,Corporate,Furniture,Bookshelf,249.99,110.0,8,1799.92,880.0,919.92,10,Kevin Williams
SO-12717,2023-08-12,2023-08-16,In-Store,WARE-UHY1004,Southeast,Maryland,Baltimore,Coastal Horizon LLC,Corporate,Office Supplies,Label Printer,179.99,82.0,18,2753.82,1476.0,1277.82,15,Emily Johnson
SO-12718,2023-07-09,2023-07-13,Online,WARE-ATL5509,Northeast,Rhode Island,Warwick,Apex Pacific LLC,Corporate,Office Supplies,Ergonomic Mouse,59.99,24.0,22,1319.78,528.0,791.78,0,Emily Johnson
SO-12719,2022-10-28,2022-11-03,Wholesale,WARE-ATL5509,Midwest,Nebraska,Bellevue,Pacific Premier Solutions,Government,Electronics,NAS Storage,899.99,450.0,6,5129.94,2700.0,2429.94,5,Rachel Scott
SO-12720,2023-07-10,2023-07-16,Wholesale,WARE-UHY1004,Northeast,Pennsylvania,Pittsburgh,Coastal Central Inc,Government,Office Supplies,Calligraphy Set,39.99,15.0,16,575.84,240.0,335.84,10,Rachel Scott
SO-12721,2023-10-26,2023-10-31,Wholesale,WARE-PJW3508,Midwest,Ohio,Cleveland,Swift Elite Commerce,Enterprise,Furniture,Standing Desk,699.99,350.0,7,4409.93,2450.0,1959.93,10,Emily Johnson
SO-12722,2022-09-02,2022-09-08,Wholesale,WARE-NBV1002,Northeast,New Hampshire,Manchester,Elite Core Retail,Small Business,Office Supplies,Stapler Heavy Duty,29.99,11.0,6,152.94,66.0,86.94,15,David Park
SO-12723,2023-04-29,2023-05-03,Distributor,WARE-NBV1002,West,Colorado,Lakewood,Swift Pacific Commerce,Small Business,Office Supplies,Ergonomic Chair,349.99,175.0,4,1329.96,700.0,629.96,5,Emily Johnson
SO-12724,2022-12-16,2022-12-23,In-Store,WARE-ATL5509,Northeast,Massachusetts,Cambridge,Digital Horizon LLC,Government,Clothing,Formal Jacket,129.99,55.0,31,3707.29,1705.0,2002.29,8,Rachel Scott
SO-12725,2023-06-28,2023-07-02,In-Store,WARE-UHY1004,South,Texas,Austin,Advanced Metro Solutions,Corporate,Electronics,Wireless Headphones,249.99,99.0,16,3599.84,1584.0,2015.84,10,Emily Johnson
SO-12726,2023-06-27,2023-06-30,In-Store,WARE-MCD2201,West,California,Long Beach,Advanced Core Enterprises,Enterprise,Clothing,Athleisure Set,119.99,50.0,17,2039.83,850.0,1189.83,0,Lisa Chen
SO-12727,2023-08-14,2023-08-19,Distributor,WARE-PJW3508,West,Washington,Spokane,Apex Atlantic Supply,Small Business,Clothing,Winter Coat,149.99,65.0,15,2137.35,975.0,1162.35,5,Amanda Torres
SO-12728,2022-11-04,2022-11-10,In-Store,WARE-MCD2201,Midwest,Michigan,Warren,Swift Summit Solutions,Government,Clothing,Suit Set,299.99,135.0,22,5807.78,2970.0,2837.78,12,Rachel Scott
SO-12729,2024-02-20,2024-02-27,In-Store,WARE-ATL5509,Northeast,Massachusetts,Lowell,Central Horizon Group,Enterprise,Furniture,Corner Desk,699.99,345.0,4,2659.96,1380.0,1279.96,5,Sarah Mitchell
SO-12730,2023-03-07,2023-03-21,Online,WARE-ATL5509,Midwest,Iowa,Sioux City,Metro Central Commerce,Government,Furniture,Adjustable Monitor Stand,129.99,58.0,16,1975.84,928.0,1047.84,5,Emily Johnson
SO-12731,2022-08-17,2022-08-22,Wholesale,WARE-NBV1002,Southeast,District of Columbia,Washington,Premier Horizon Solutions,Small Business,Electronics,External SSD,129.99,55.0,10,1299.9,550.0,749.9,0,Michael Brown
SO-12732,2022-09-04,2022-09-10,Distributor,WARE-UHY1004,Southwest,Wyoming,Gillette,Summit National Co,Enterprise,Office Supplies,Wireless Keyboard,89.99,38.0,7,535.43,266.0,269.43,15,Lisa Chen
SO-12733,2022-12-12,2022-12-19,Online,WARE-UHY1004,West,California,Fresno,Coastal Elite Commerce,Small Business,Electronics,Home Theater System,1499.99,820.0,33,49499.67,27060.0,22439.67,0,Michael Brown
SO-12734,2022-04-23,2022-04-29,Wholesale,WARE-ATL5509,Southwest,Nevada,North Las Vegas,Premier Unity Retail,Retail,Electronics,Action Camera,349.99,170.0,17,5473.83,2890.0,2583.83,8,Michael Brown
SO-12735,2023-04-26,2023-04-30,Wholesale,WARE-UHY1004,West,Utah,West Valley City,Apex Advanced Enterprises,Retail,Office Supplies,Ink Tank Printer,399.99,195.0,1,351.99,195.0,156.99,12,Kevin Williams
SO-12736,2024-01-12,2024-01-15,Online,WARE-MCD2201,Northeast,Pennsylvania,Philadelphia,National Summit Commerce,Small Business,Office Supplies,Projector,699.99,340.0,9,6299.91,3060.0,3239.91,0,Lisa Chen
SO-12737,2023-01-05,2023-01-09,In-Store,WARE-PJW3508,South,South Carolina,Greenville,Pacific Swift Distributors,Government,Electronics,Conference Camera,449.99,210.0,9,3847.41,1890.0,1957.41,5,Kevin Williams
SO-12738,2022-08-26,2022-08-31,In-Store,WARE-MCD2201,South,Florida,Fort Lauderdale,Elite Premier Commerce,Retail,Electronics,MacBook Pro 16,2499.99,1650.0,13,32499.87,21450.0,11049.87,0,Emily Johnson
SO-12739,2023-04-03,2023-04-13,Wholesale,WARE-UHY1004,Midwest,Wisconsin,Racine,Digital Atlantic Trading,Corporate,Electronics,Smart TV 55,799.99,400.0,18,13679.82,7200.0,6479.82,5,Emily Johnson
SO-12740,2023-07-07,2023-07-17,In-Store,WARE-PJW3508,South,Alabama,Birmingham,Coastal Sterling Retail,Retail,Clothing,Chinos,74.99,30.0,15,1068.6,450.0,618.6,5,David Park
SO-12741,2022-01-21,2022-01-28,Distributor,WARE-MCD2201,Northeast,New Hampshire,Dover,Digital Premier Commerce,Retail,Office Supplies,Filing Cabinet,199.99,95.0,6,1055.94,570.0,485.94,12,Emily Johnson
SO-12742,2022-09-07,2022-09-14,Wholesale,WARE-UHY1004,West,Colorado,Denver,Coastal Metro LLC,Retail,Clothing,Denim Jacket,89.99,38.0,1,85.49,38.0,47.49,5,Robert Adams
SO-12743,2023-12-19,2023-12-23,Wholesale,WARE-PJW3508,Southeast,Kentucky,Louisville,Unity Sterling Retail,Government,Office Supplies,Filing Cabinet,199.99,95.0,28,5599.72,2660.0,2939.72,0,Sarah Mitchell
SO-12744,2023-10-30,2023-11-06,Online,WARE-MCD2201,Southwest,Arizona,Chandler,National Atlantic Inc,Retail,Office Supplies,Flip Chart,69.99,29.0,8,559.92,232.0,327.92,0,Emily Johnson
SO-12745,2022-10-08,2022-10-15,Distributor,WARE-MCD2201,West,Utah,West Valley City,Pacific Sterling Inc,Government,Office Supplies,Card Reader,39.99,15.0,12,455.88,180.0,275.88,5,David Park
SO-12746,2024-02-22,2024-02-28,Online,WARE-NBV1002,South,Georgia,Macon,Sterling Unity Trading,Retail,Furniture,Executive Desk,1199.99,620.0,4,4223.96,2480.0,1743.96,12,David Park
SO-12747,2022-01-07,2022-01-12,Distributor,WARE-UHY1004,Southwest,New Mexico,Albuquerque,Atlantic Digital Co,Government,Office Supplies,Electric Stapler,49.99,19.0,10,499.9,190.0,309.9,0,Rachel Scott
SO-12748,2022-03-16,2022-03-21,Distributor,WARE-MCD2201,Northeast,Vermont,South Burlington,Swift Swift Co,Small Business,Furniture,Ergonomic Chair Pro,449.99,218.0,1,404.99,218.0,186.99,10,Robert Adams
SO-12749,2023-12-01,2023-12-05,Distributor,WARE-PJW3508,Northeast,Vermont,Rutland,Unity Bright Group,Enterprise,Electronics,Bluetooth Speaker,149.99,58.0,20,2909.8,1160.0,1749.8,3,James Carter
SO-12750,2023-04-21,2023-04-27,Online,WARE-PJW3508,West,Washington,Seattle,Global Premier Group,Corporate,Electronics,Laptop Cooling Pad,49.99,19.0,6,284.94,114.0,170.94,5,David Park
SO-12751,2022-12-14,2022-12-24,Distributor,WARE-MCD2201,West,New Mexico,Albuquerque,Atlantic Horizon LLC,Government,Furniture,Laptop Cart,299.99,145.0,17,4946.83,2465.0,2481.83,3,Lisa Chen
SO-12752,2024-03-29,2024-04-04,Online,WARE-UHY1004,Midwest,Wisconsin,Milwaukee,Bright Premier Corp,Government,Office Supplies,Label Maker,59.99,24.0,18,1025.82,432.0,593.82,5,Kevin Williams
SO-12753,2023-08-24,2023-08-27,Online,WARE-UHY1004,Northeast,Rhode Island,Cranston,Coastal Swift Inc,Retail,Electronics,Conference Camera,449.99,210.0,13,5264.87,2730.0,2534.87,10,Rachel Scott
SO-12754,2024-02-17,2024-02-22,Online,WARE-UHY1004,West,Oregon,Eugene,Summit Advanced Supply,Government,Electronics,Home Theater System,1499.99,820.0,2,2909.98,1640.0,1269.98,3,Michael Brown
